@relation electricity
@attribute timestamp date "M/dd/yy H:mm"
@attribute price {0,1}
@attribute peak {0,1}
@attribute holiday {0,1}
@attribute vaccation {0,1}
@attribute bridge {0,1}
@attribute temperature numeric
@attribute emission numeric
@attribute electricity numeric

@data
"1/1/09 0:00",0,0,1,0,0,-1.25,0,202.31
"1/1/09 1:00",0,0,1,0,0,-1.85,0,190.02
"1/1/09 2:00",0,0,1,0,0,-2.1,0,174.62
"1/1/09 3:00",0,0,1,0,0,-2.2,0,162.32
"1/1/09 4:00",0,0,1,0,0,-2.15,0,154.89
"1/1/09 5:00",0,0,1,0,0,-2.4,0,153.10
"1/1/09 6:00",0,0,1,0,0,-2.5,0,157.67
"1/1/09 7:00",0,0,1,0,0,-2.65,0,162.47
"1/1/09 8:00",0,1,1,0,0,-2.45,4,171.71
"1/1/09 9:00",0,1,1,0,0,-2.25,26,193.58
"1/1/09 10:00",0,1,1,0,0,-2.1,50.5,213.86
"1/1/09 11:00",0,1,1,0,0,-2.2,47.5,230.91
"1/1/09 12:00",0,1,1,0,0,-2.1,56.5,233.63
"1/1/09 13:00",0,1,1,0,0,-2.1,56.5,226.90
"1/1/09 14:00",0,1,1,0,0,-2.15,36.5,218.61
"1/1/09 15:00",0,1,1,0,0,-2.25,18,212.30
"1/1/09 16:00",0,1,1,0,0,-2.3,4.5,224.84
"1/1/09 17:00",0,1,1,0,0,-2.3,0,254.45
"1/1/09 18:00",0,1,1,0,0,-2.25,0,257.65
"1/1/09 19:00",0,1,1,0,0,-2.2,0,256.43
"1/1/09 20:00",0,0,1,0,0,-2.2,0,250.17
"1/1/09 21:00",0,0,1,0,0,-2.2,0,231.91
"1/1/09 22:00",0,0,1,0,0,-2.3,0,213.37
"1/1/09 23:00",0,0,1,0,0,-2.3,0,188.54
"1/2/09 0:00",0,0,1,0,0,-2.3,0,165.16
"1/2/09 1:00",0,0,1,0,0,-2.25,0,149.29
"1/2/09 2:00",0,0,1,0,0,-2.2,0,141.84
"1/2/09 3:00",0,0,1,0,0,-2.2,0,138.16
"1/2/09 4:00",0,0,1,0,0,-2.7,0,137.75
"1/2/09 5:00",0,0,1,0,0,-2.9,0,142.75
"1/2/09 6:00",0,0,1,0,0,-2.95,0,154.56
"1/2/09 7:00",0,0,1,0,0,-3.45,0,167.95
"1/2/09 8:00",0,1,1,0,0,-3.65,13.5,189.89
"1/2/09 9:00",0,1,1,0,0,-2.45,62,216.32
"1/2/09 10:00",0,1,1,0,0,-2,120.5,234.69
"1/2/09 11:00",0,1,1,0,0,-1.25,209.5,245.70
"1/2/09 12:00",0,1,1,0,0,-0.8,258.5,248.02
"1/2/09 13:00",0,1,1,0,0,-0.5,291,241.69
"1/2/09 14:00",0,1,1,0,0,-0.6,231,231.31
"1/2/09 15:00",0,1,1,0,0,-0.9,109,226.77
"1/2/09 16:00",0,1,1,0,0,-1.75,23,242.70
"1/2/09 17:00",0,1,1,0,0,-2.7,0,264.43
"1/2/09 18:00",0,1,1,0,0,-3.35,0,266.39
"1/2/09 19:00",0,1,1,0,0,-4.1,0,265.92
"1/2/09 20:00",0,0,1,0,0,-4.95,0,257.58
"1/2/09 21:00",0,0,1,0,0,-6,0,238.51
"1/2/09 22:00",0,0,1,0,0,-6.4,0,220.80
"1/2/09 23:00",0,0,1,0,0,-7.15,0,196.41
"1/3/09 0:00",0,0,0,1,0,-7.9,0,170.66
"1/3/09 1:00",0,0,0,1,0,-8.4,0,152.04
"1/3/09 2:00",0,0,0,1,0,-8.8,0,142.15
"1/3/09 3:00",0,0,0,1,0,-9.25,0,137.76
"1/3/09 4:00",0,0,0,1,0,-9.7,0,138.30
"1/3/09 5:00",0,0,0,1,0,-10.55,0,144.26
"1/3/09 6:00",0,0,0,1,0,-10.75,0,159.95
"1/3/09 7:00",0,0,0,1,0,-11,0,178.70
"1/3/09 8:00",0,0,0,1,0,-11.1,22.5,203.06
"1/3/09 9:00",0,0,0,1,0,-10.7,129,225.34
"1/3/09 10:00",0,0,0,1,0,-9.4,234,238.88
"1/3/09 11:00",0,0,0,1,0,-6.85,303,246.22
"1/3/09 12:00",0,0,0,1,0,-4.8,339.5,247.74
"1/3/09 13:00",0,0,0,1,0,-3.725,313,241.09
"1/3/09 14:00",0,0,0,1,0,-3.3,247.5,231.02
"1/3/09 15:00",0,0,0,1,0,-2.45,143.5,226.90
"1/3/09 16:00",0,0,0,1,0,-3.15,29.5,243.32
"1/3/09 17:00",0,0,0,1,0,-4.675,0,279.30
"1/3/09 18:00",0,0,0,1,0,-5.5,0,282.50
"1/3/09 19:00",0,0,0,1,0,-6.35,0,280.22
"1/3/09 20:00",0,0,0,1,0,-6.725,0,269.55
"1/3/09 21:00",0,0,0,1,0,-7.2,0,248.80
"1/3/09 22:00",0,0,0,1,0,-7.7,0,229.89
"1/3/09 23:00",0,0,0,1,0,-8.35,0,199.79
"1/4/09 0:00",0,0,0,0,0,-8.65,0,173.24
"1/4/09 1:00",0,0,0,0,0,-8.775,0,155.96
"1/4/09 2:00",0,0,0,0,0,-9.25,0,146.91
"1/4/09 3:00",0,0,0,0,0,-9.75,0,142.29
"1/4/09 4:00",0,0,0,0,0,-9.7,0,142.23
"1/4/09 5:00",0,0,0,0,0,-9.75,0,147.87
"1/4/09 6:00",0,0,0,0,0,-9.55,0,160.50
"1/4/09 7:00",0,0,0,0,0,-9.4,0,179.21
"1/4/09 8:00",0,0,0,0,0,-9.175,21,210.19
"1/4/09 9:00",0,0,0,0,0,-8.55,87,245.12
"1/4/09 10:00",0,0,0,0,0,-7.3,250,268.06
"1/4/09 11:00",0,0,0,0,0,-5,306.5,280.19
"1/4/09 12:00",0,0,0,0,0,-3.35,354.5,271.60
"1/4/09 13:00",0,0,0,0,0,-1.65,326.5,254.35
"1/4/09 14:00",0,0,0,0,0,-1.4,261.5,239.98
"1/4/09 15:00",0,0,0,0,0,-1.05,137.5,231.09
"1/4/09 16:00",0,0,0,0,0,-2,25,248.82
"1/4/09 17:00",0,0,0,0,0,-3.05,0,295.21
"1/4/09 18:00",0,0,0,0,0,-3.85,0,303.12
"1/4/09 19:00",0,0,0,0,0,-4.5,0,309.59
"1/4/09 20:00",0,0,0,0,0,-4.95,0,294.90
"1/4/09 21:00",0,0,0,0,0,-5.7,0,269.30
"1/4/09 22:00",0,0,0,0,0,-6.3,0,234.83
"1/4/09 23:00",0,0,0,0,0,-6.75,0,196.84
"1/5/09 0:00",0,0,0,0,0,-7.25,0,168.79
"1/5/09 1:00",0,0,0,0,0,-7.35,0,156.44
"1/5/09 2:00",0,0,0,0,0,-7.2,0,148.57
"1/5/09 3:00",0,0,0,0,0,-7.15,0,147.63
"1/5/09 4:00",0,0,0,0,0,-7.2,0,152.43
"1/5/09 5:00",0,0,0,0,0,-7.4,0,170.30
"1/5/09 6:00",1,0,0,0,0,-7.65,0,206.65
"1/5/09 7:00",1,0,0,0,0,-7.7,0,229.15
"1/5/09 8:00",1,1,0,0,0,-7.45,4,226.79
"1/5/09 9:00",1,1,0,0,0,-6.55,31,227.62
"1/5/09 10:00",1,1,0,0,0,-5.8,79.5,225.01
"1/5/09 11:00",1,1,0,0,0,-4.9,106.5,225.15
"1/5/09 12:00",1,1,0,0,0,-3.75,194.5,223.09
"1/5/09 13:00",1,1,0,0,0,-3.1,137,221.39
"1/5/09 14:00",1,1,0,0,0,-2.9,118.5,219.88
"1/5/09 15:00",1,1,0,0,0,-3.15,123.5,226.70
"1/5/09 16:00",1,1,0,0,0,-3.5,27,255.65
"1/5/09 17:00",1,1,0,0,0,-4.05,0,297.98
"1/5/09 18:00",1,1,0,0,0,-4.2,0,302.99
"1/5/09 19:00",1,1,0,0,0,-4.35,0,301.47
"1/5/09 20:00",1,0,0,0,0,-4.55,0,289.56
"1/5/09 21:00",1,0,0,0,0,-4.4,0,266.14
"1/5/09 22:00",0,0,0,0,0,-4.35,0,249.38
"1/5/09 23:00",0,0,0,0,0,-4.3,0,210.17
"1/6/09 0:00",0,0,0,0,0,-4.2,0,175.76
"1/6/09 1:00",0,0,0,0,0,-4.2,0,158.17
"1/6/09 2:00",0,0,0,0,0,-4.2,0,152.05
"1/6/09 3:00",0,0,0,0,0,-4.25,0,149.17
"1/6/09 4:00",0,0,0,0,0,-4.3,0,153.65
"1/6/09 5:00",0,0,0,0,0,-4.3,0,171.93
"1/6/09 6:00",1,0,0,0,0,-4.3,0,209.35
"1/6/09 7:00",1,0,0,0,0,-4.35,0,231.47
"1/6/09 8:00",1,1,0,0,0,-4.3,12.5,232.71
"1/6/09 9:00",1,1,0,0,0,-3.9,45,234.05
"1/6/09 10:00",1,1,0,0,0,-3.35,93.5,232.81
"1/6/09 11:00",1,1,0,0,0,-2.85,153,235.35
"1/6/09 12:00",1,1,0,0,0,-2.15,178,233.68
"1/6/09 13:00",1,1,0,0,0,-1.7,121,231.95
"1/6/09 14:00",1,1,0,0,0,-1.85,73.5,231.85
"1/6/09 15:00",1,1,0,0,0,-1.35,136.5,236.72
"1/6/09 16:00",1,1,0,0,0,-1.75,25.5,264.92
"1/6/09 17:00",1,1,0,0,0,-2.4,0,301.19
"1/6/09 18:00",1,1,0,0,0,-2.85,0,304.58
"1/6/09 19:00",1,1,0,0,0,-3.1,0,302.68
"1/6/09 20:00",1,0,0,0,0,-3.15,0,290.59
"1/6/09 21:00",1,0,0,0,0,-3.1,0,267.77
"1/6/09 22:00",0,0,0,0,0,-3,0,249.03
"1/6/09 23:00",0,0,0,0,0,-3.1,0,211.56
"1/7/09 0:00",0,0,0,0,0,-2.95,0,178.14
"1/7/09 1:00",0,0,0,0,0,-3.05,0,157.78
"1/7/09 2:00",0,0,0,0,0,-3.7,0,152.73
"1/7/09 3:00",0,0,0,0,0,-4,0,148.61
"1/7/09 4:00",0,0,0,0,0,-4.1,0,152.39
"1/7/09 5:00",0,0,0,0,0,-3.95,0,173.81
"1/7/09 6:00",1,0,0,0,0,-3.95,0,207.97
"1/7/09 7:00",1,0,0,0,0,-3.9,0,232.12
"1/7/09 8:00",1,1,0,0,0,-3.85,9.5,232.13
"1/7/09 9:00",1,1,0,0,0,-3.55,63.5,232.94
"1/7/09 10:00",1,1,0,0,0,-2.85,103,231.38
"1/7/09 11:00",1,1,0,0,0,-2.25,193,230.49
"1/7/09 12:00",1,1,0,0,0,-1.1,335,229.78
"1/7/09 13:00",1,1,0,0,0,-0.6,327.5,227.28
"1/7/09 14:00",1,1,0,0,0,-0.75,267.5,225.40
"1/7/09 15:00",1,1,0,0,0,-0.7,160,227.77
"1/7/09 16:00",1,1,0,0,0,-1.25,45,252.40
"1/7/09 17:00",1,1,0,0,0,-2.7,0.5,293.81
"1/7/09 18:00",1,1,0,0,0,-3.7,0,298.19
"1/7/09 19:00",1,1,0,0,0,-4.35,0,294.90
"1/7/09 20:00",1,0,0,0,0,-5.5,0,281.48
"1/7/09 21:00",1,0,0,0,0,-6.45,0,257.23
"1/7/09 22:00",0,0,0,0,0,-7.05,0,242.74
"1/7/09 23:00",0,0,0,0,0,-7.75,0,206.15
"1/8/09 0:00",0,0,0,0,0,-8.15,0,172.02
"1/8/09 1:00",0,0,0,0,0,-8.7,0,154.31
"1/8/09 2:00",0,0,0,0,0,-9.5,0,149.95
"1/8/09 3:00",0,0,0,0,0,-9.55,0,144.33
"1/8/09 4:00",0,0,0,0,0,-10.45,0,150.21
"1/8/09 5:00",0,0,0,0,0,-11.65,0,168.87
"1/8/09 6:00",1,0,0,0,0,-11.75,0,203.19
"1/8/09 7:00",1,0,0,0,0,-12.05,0,226.55
"1/8/09 8:00",1,1,0,0,0,-12.15,24.5,225.68
"1/8/09 9:00",1,1,0,0,0,-10.95,148.5,228.30
"1/8/09 10:00",1,1,0,0,0,-4.7,166,226.64
"1/8/09 11:00",1,1,0,0,0,0,193,227.54
"1/8/09 12:00",1,1,0,0,0,0,335,225.52
"1/8/09 13:00",1,1,0,0,0,0,327.5,221.48
"1/8/09 14:00",1,1,0,0,0,0,267.5,219.18
"1/8/09 15:00",1,1,0,0,0,0,160,222.63
"1/8/09 16:00",1,1,0,0,0,0,45,246.53
"1/8/09 17:00",1,1,0,0,0,0,0.5,292.86
"1/8/09 18:00",1,1,0,0,0,0,0,299.94
"1/8/09 19:00",1,1,0,0,0,0,0,296.77
"1/8/09 20:00",1,0,0,0,0,0,0,283.17
"1/8/09 21:00",1,0,0,0,0,0,0,259.98
"1/8/09 22:00",0,0,0,0,0,0,0,243.62
"1/8/09 23:00",0,0,0,0,0,0,0,207.68
"1/9/09 0:00",0,0,0,0,0,0,0,175.57
"1/9/09 1:00",0,0,0,0,0,0,0,156.66
"1/9/09 2:00",0,0,0,0,0,0,0,150.20
"1/9/09 3:00",0,0,0,0,0,0,0,148.15
"1/9/09 4:00",0,0,0,0,0,0,0,151.27
"1/9/09 5:00",0,0,0,0,0,0,0,170.79
"1/9/09 6:00",1,0,0,0,0,0,0,206.21
"1/9/09 7:00",1,0,0,0,0,0,0,229.60
"1/9/09 8:00",1,1,0,0,0,0,24.5,228.89
"1/9/09 9:00",1,1,0,0,0,0,148.5,231.16
"1/9/09 10:00",1,1,0,0,0,0,166,227.98
"1/9/09 11:00",1,1,0,0,0,0,193,227.20
"1/9/09 12:00",1,1,0,0,0,0,335,225.66
"1/9/09 13:00",1,1,0,0,0,0,327.5,222.63
"1/9/09 14:00",1,1,0,0,0,0,267.5,220.54
"1/9/09 15:00",1,1,0,0,0,0,160,224.16
"1/9/09 16:00",1,1,0,0,0,0,45,247.56
"1/9/09 17:00",1,1,0,0,0,0,0.5,290.33
"1/9/09 18:00",1,1,0,0,0,0,0,294.71
"1/9/09 19:00",1,1,0,0,0,0,0,288.28
"1/9/09 20:00",1,0,0,0,0,0,0,273.47
"1/9/09 21:00",1,0,0,0,0,0,0,251.07
"1/9/09 22:00",0,0,0,0,0,0,0,238.64
"1/9/09 23:00",0,0,0,0,0,0,0,208.19
"1/10/09 0:00",0,0,0,0,0,0,0,179.19
"1/10/09 1:00",0,0,0,0,0,0,0,160.66
"1/10/09 2:00",0,0,0,0,0,0,0,151.59
"1/10/09 3:00",0,0,0,0,0,0,0,146.95
"1/10/09 4:00",0,0,0,0,0,0,0,149.30
"1/10/09 5:00",0,0,0,0,0,0,0,157.34
"1/10/09 6:00",0,0,0,0,0,0,0,177.21
"1/10/09 7:00",0,0,0,0,0,0,0,206.89
"1/10/09 8:00",0,0,0,0,0,-9.45,8,241.50
"1/10/09 9:00",0,0,0,0,0,-9.45,35.5,264.58
"1/10/09 10:00",0,0,0,0,0,-9.2,73.5,274.60
"1/10/09 11:00",0,0,0,0,0,-8.65,118,278.44
"1/10/09 12:00",0,0,0,0,0,-8.25,149,276.31
"1/10/09 13:00",0,0,0,0,0,-7.75,172,263.45
"1/10/09 14:00",0,0,0,0,0,-7.05,190,253.94
"1/10/09 15:00",0,0,0,0,0,-6.85,138,248.56
"1/10/09 16:00",0,0,0,0,0,-7.3,40,262.47
"1/10/09 17:00",0,0,0,0,0,-7.8,1,299.46
"1/10/09 18:00",0,0,0,0,0,-8.25,0,300.01
"1/10/09 19:00",0,0,0,0,0,-8.6,0,294.94
"1/10/09 20:00",0,0,0,0,0,-8.5,0,282.02
"1/10/09 21:00",0,0,0,0,0,-8.2,0,257.05
"1/10/09 22:00",0,0,0,0,0,-8.1,0,233.69
"1/10/09 23:00",0,0,0,0,0,-8.15,0,203.60
"1/11/09 0:00",0,0,0,0,0,-8.25,0,176.35
"1/11/09 1:00",0,0,0,0,0,-8.45,0,159.41
"1/11/09 2:00",0,0,0,0,0,-8.75,0,150.59
"1/11/09 3:00",0,0,0,0,0,-8.95,0,146.34
"1/11/09 4:00",0,0,0,0,0,-8.95,0,146.69
"1/11/09 5:00",0,0,0,0,0,-9,0,152.44
"1/11/09 6:00",0,0,0,0,0,-9,0,166.90
"1/11/09 7:00",0,0,0,0,0,-9.05,0,189.54
"1/11/09 8:00",0,0,0,0,0,-8.85,5,231.46
"1/11/09 9:00",0,0,0,0,0,-8.95,30.5,269.57
"1/11/09 10:00",0,0,0,0,0,-8.75,65,293.53
"1/11/09 11:00",0,0,0,0,0,-8.2,88.5,306.99
"1/11/09 12:00",0,0,0,0,0,-7.7,98.5,295.30
"1/11/09 13:00",0,0,0,0,0,-7.25,113.5,274.76
"1/11/09 14:00",0,0,0,0,0,-7.15,92.5,257.22
"1/11/09 15:00",0,0,0,0,0,-7.15,65,245.64
"1/11/09 16:00",0,0,0,0,0,-7.35,19,257.49
"1/11/09 17:00",0,0,0,0,0,-7.3,0.5,300.09
"1/11/09 18:00",0,0,0,0,0,-7.3,0,308.92
"1/11/09 19:00",0,0,0,0,0,-7.35,0,313.04
"1/11/09 20:00",0,0,0,0,0,-7.5,0,296.19
"1/11/09 21:00",0,0,0,0,0,-7.55,0,266.07
"1/11/09 22:00",0,0,0,0,0,-7.6,0,236.87
"1/11/09 23:00",0,0,0,0,0,-7.75,0,195.79
"1/12/09 0:00",0,0,0,0,0,-7.95,0,167.59
"1/12/09 1:00",0,0,0,0,0,-8.15,0,152.49
"1/12/09 2:00",0,0,0,0,0,-8.25,0,147.46
"1/12/09 3:00",0,0,0,0,0,-8.35,0,144.87
"1/12/09 4:00",0,0,0,0,0,-8.5,0,149.19
"1/12/09 5:00",0,0,0,0,0,-8.65,0,169.55
"1/12/09 6:00",1,0,0,0,0,-8.65,0,207.64
"1/12/09 7:00",1,0,0,0,0,-8.6,0,231.69
"1/12/09 8:00",1,1,0,0,0,-8.45,7,234.93
"1/12/09 9:00",1,1,0,0,0,-8.3,46.5,238.92
"1/12/09 10:00",1,1,0,0,0,-8.1,121.5,237.42
"1/12/09 11:00",1,1,0,0,0,-6.6,242,238.95
"1/12/09 12:00",1,1,0,0,0,-5.35,310,238.29
"1/12/09 13:00",1,1,0,0,0,-3.75,304,236.58
"1/12/09 14:00",1,1,0,0,0,-3.5,234,236.37
"1/12/09 15:00",1,1,0,0,0,-3.35,140.5,239.62
"1/12/09 16:00",1,1,0,0,0,-3.45,40,262.29
"1/12/09 17:00",1,1,0,0,0,-4.25,0.5,300.98
"1/12/09 18:00",1,1,0,0,0,-4.5,0,306.73
"1/12/09 19:00",1,1,0,0,0,-4.35,0,302.53
"1/12/09 20:00",1,0,0,0,0,-4.2,0,286.88
"1/12/09 21:00",1,0,0,0,0,-4.05,0,259.78
"1/12/09 22:00",0,0,0,0,0,-4.2,0,244.48
"1/12/09 23:00",0,0,0,0,0,-4.5,0,205.44
"1/13/09 0:00",0,0,0,0,0,-4.75,0,174.27
"1/13/09 1:00",0,0,0,0,0,-4.65,0,157.99
"1/13/09 2:00",0,0,0,0,0,-4.45,0,149.77
"1/13/09 3:00",0,0,0,0,0,-4.7,0,148.36
"1/13/09 4:00",0,0,0,0,0,-4.7,0,151.25
"1/13/09 5:00",0,0,0,0,0,-4.7,0,170.68
"1/13/09 6:00",1,0,0,0,0,-4.7,0,207.96
"1/13/09 7:00",1,0,0,0,0,-4.85,0,231.14
"1/13/09 8:00",1,1,0,0,0,-4.85,8,232.06
"1/13/09 9:00",1,1,0,0,0,-4.75,45.5,234.67
"1/13/09 10:00",1,1,0,0,0,-4.5,79.5,231.73
"1/13/09 11:00",1,1,0,0,0,-4.05,104.5,230.53
"1/13/09 12:00",1,1,0,0,0,-3.8,116.5,227.82
"1/13/09 13:00",1,1,0,0,0,-3.35,106.5,225.21
"1/13/09 14:00",1,1,0,0,0,-3.05,91,223.63
"1/13/09 15:00",1,1,0,0,0,-2.95,59.5,228.73
"1/13/09 16:00",1,1,0,0,0,-3,19,252.89
"1/13/09 17:00",1,1,0,0,0,-3.2,0.5,294.31
"1/13/09 18:00",1,1,0,0,0,-3.3,0,301.87
"1/13/09 19:00",1,1,0,0,0,-3.15,0,297.52
"1/13/09 20:00",1,0,0,0,0,-3.2,0,283.21
"1/13/09 21:00",1,0,0,0,0,-3.1,0,257.94
"1/13/09 22:00",0,0,0,0,0,-3.1,0,241.08
"1/13/09 23:00",0,0,0,0,0,-3.1,0,207.61
"1/14/09 0:00",0,0,0,0,0,-3.1,0,171.43
"1/14/09 1:00",0,0,0,0,0,-2.95,0,154.71
"1/14/09 2:00",0,0,0,0,0,-2.9,0,146.61
"1/14/09 3:00",0,0,0,0,0,-2.95,0,143.98
"1/14/09 4:00",0,0,0,0,0,-2.85,0,152.13
"1/14/09 5:00",0,0,0,0,0,-2.8,0,170.18
"1/14/09 6:00",1,0,0,0,0,-2.65,0,205.34
"1/14/09 7:00",1,0,0,0,0,-2.5,0,230.17
"1/14/09 8:00",1,1,0,0,0,-2.25,9,231.97
"1/14/09 9:00",1,1,0,0,0,-2,51,236.65
"1/14/09 10:00",1,1,0,0,0,-1.35,102.5,237.48
"1/14/09 11:00",1,1,0,0,0,-0.85,122.5,239.00
"1/14/09 12:00",1,1,0,0,0,-0.4,146.5,238.81
"1/14/09 13:00",1,1,0,0,0,0.15,131.5,236.67
"1/14/09 14:00",1,1,0,0,0,0.4,128.5,235.61
"1/14/09 15:00",1,1,0,0,0,0.3,86.5,238.69
"1/14/09 16:00",1,1,0,0,0,0.15,32.5,260.63
"1/14/09 17:00",1,1,0,0,0,-0.05,1.5,296.14
"1/14/09 18:00",1,1,0,0,0,-0.15,0,302.79
"1/14/09 19:00",1,1,0,0,0,-0.95,0,297.08
"1/14/09 20:00",1,0,0,0,0,-2.1,0,281.83
"1/14/09 21:00",1,0,0,0,0,-2.9,0,255.58
"1/14/09 22:00",0,0,0,0,0,-3.2,0,240.89
"1/14/09 23:00",0,0,0,0,0,-2.5,0,203.54
"1/15/09 0:00",0,0,0,0,0,-2.1,0,170.93
"1/15/09 1:00",0,0,0,0,0,-2.15,0,154.78
"1/15/09 2:00",0,0,0,0,0,-2.35,0,147.32
"1/15/09 3:00",0,0,0,0,0,-2.2,0,144.62
"1/15/09 4:00",0,0,0,0,0,-2.3,0,149.48
"1/15/09 5:00",0,0,0,0,0,-2.3,0,169.83
"1/15/09 6:00",1,0,0,0,0,-2.55,0,203.34
"1/15/09 7:00",1,0,0,0,0,-2.65,0,222.92
"1/15/09 8:00",1,1,0,0,0,-2.55,6,223.66
"1/15/09 9:00",1,1,0,0,0,-2.35,26,227.65
"1/15/09 10:00",1,1,0,0,0,-2.05,49.5,226.20
"1/15/09 11:00",1,1,0,0,0,-1.55,82.5,228.70
"1/15/09 12:00",1,1,0,0,0,-1,120.5,228.84
"1/15/09 13:00",1,1,0,0,0,-0.6,122,224.59
"1/15/09 14:00",1,1,0,0,0,-0.45,91,223.26
"1/15/09 15:00",1,1,0,0,0,-0.3,68,223.96
"1/15/09 16:00",1,1,0,0,0,-0.15,26.5,244.48
"1/15/09 17:00",1,1,0,0,0,-0.45,1,284.66
"1/15/09 18:00",1,1,0,0,0,-0.5,0,292.88
"1/15/09 19:00",1,1,0,0,0,-0.5,0,289.58
"1/15/09 20:00",1,0,0,0,0,-0.6,0,275.48
"1/15/09 21:00",1,0,0,0,0,-0.55,0,251.18
"1/15/09 22:00",0,0,0,0,0,-0.85,0,234.92
"1/15/09 23:00",0,0,0,0,0,-1.1,0,197.00
"1/16/09 0:00",0,0,0,0,0,-1.55,0,166.14
"1/16/09 1:00",0,0,0,0,0,-1.7,0,150.80
"1/16/09 2:00",0,0,0,0,0,-1.95,0,141.25
"1/16/09 3:00",0,0,0,0,0,-2.25,0,142.01
"1/16/09 4:00",0,0,0,0,0,-2.55,0,143.78
"1/16/09 5:00",0,0,0,0,0,-2.65,0,163.59
"1/16/09 6:00",1,0,0,0,0,-3,0,198.93
"1/16/09 7:00",1,0,0,0,0,-3.35,0,222.64
"1/16/09 8:00",1,1,0,0,0,-3.35,7.5,224.32
"1/16/09 9:00",1,1,0,0,0,-3.15,31.5,226.99
"1/16/09 10:00",1,1,0,0,0,-3.1,49,224.38
"1/16/09 11:00",1,1,0,0,0,-2.8,73,225.92
"1/16/09 12:00",1,1,0,0,0,-2.2,108,224.48
"1/16/09 13:00",1,1,0,0,0,-1.8,111,223.31
"1/16/09 14:00",1,1,0,0,0,-1.45,102,221.15
"1/16/09 15:00",1,1,0,0,0,-1.15,65,224.48
"1/16/09 16:00",1,1,0,0,0,-1.25,30,241.96
"1/16/09 17:00",1,1,0,0,0,-1.6,1,279.71
"1/16/09 18:00",1,1,0,0,0,-1.85,0,284.86
"1/16/09 19:00",1,1,0,0,0,-2.5,0,278.68
"1/16/09 20:00",1,0,0,0,0,-2.95,0,262.31
"1/16/09 21:00",1,0,0,0,0,-2.95,0,239.60
"1/16/09 22:00",0,0,0,0,0,-3,0,227.76
"1/16/09 23:00",0,0,0,0,0,-3,0,198.29
"1/17/09 0:00",0,0,0,0,0,-3.05,0,169.77
"1/17/09 1:00",0,0,0,0,0,-3.1,0,152.08
"1/17/09 2:00",0,0,0,0,0,-2.95,0,141.72
"1/17/09 3:00",0,0,0,0,0,-2.75,0,137.68
"1/17/09 4:00",0,0,0,0,0,-2.5,0,139.40
"1/17/09 5:00",0,0,0,0,0,-2.35,0,148.57
"1/17/09 6:00",0,0,0,0,0,-2.05,0,169.16
"1/17/09 7:00",0,0,0,0,0,-1.8,0,198.81
"1/17/09 8:00",0,0,0,0,0,-1.65,7,234.08
"1/17/09 9:00",0,0,0,0,0,-1.25,39,256.29
"1/17/09 10:00",0,0,0,0,0,-0.55,75.5,265.51
"1/17/09 11:00",0,0,0,0,0,-0.1,66,273.05
"1/17/09 12:00",0,0,0,0,0,0,46.5,272.21
"1/17/09 13:00",0,0,0,0,0,0.5,57,261.91
"1/17/09 14:00",0,0,0,0,0,1.15,66,250.97
"1/17/09 15:00",0,0,0,0,0,1.55,21,245.39
"1/17/09 16:00",0,0,0,0,0,2.05,4.5,252.32
"1/17/09 17:00",0,0,0,0,0,4.1,0.5,285.04
"1/17/09 18:00",0,0,0,0,0,2.95,0,288.71
"1/17/09 19:00",0,0,0,0,0,2.85,0,283.45
"1/17/09 20:00",0,0,0,0,0,2.85,0,268.76
"1/17/09 21:00",0,0,0,0,0,2.8,0,243.55
"1/17/09 22:00",0,0,0,0,0,3.05,0,219.98
"1/17/09 23:00",0,0,0,0,0,2.9,0,191.39
"1/18/09 0:00",0,0,0,0,0,2.8,0,165.05
"1/18/09 1:00",0,0,0,0,0,2.5,0,147.63
"1/18/09 2:00",0,0,0,0,0,2.55,0,139.26
"1/18/09 3:00",0,0,0,0,0,2.65,0,135.02
"1/18/09 4:00",0,0,0,0,0,2.55,0,134.49
"1/18/09 5:00",0,0,0,0,0,2.15,0,140.60
"1/18/09 6:00",0,0,0,0,0,1.9,0,155.69
"1/18/09 7:00",0,0,0,0,0,1.45,0,178.50
"1/18/09 8:00",0,0,0,0,0,0.9,14,216.44
"1/18/09 9:00",0,0,0,0,0,1.4,59.5,253.40
"1/18/09 10:00",0,0,0,0,0,2.05,63.5,276.42
"1/18/09 11:00",0,0,0,0,0,2.1,69,293.46
"1/18/09 12:00",0,0,0,0,0,2.35,59.5,283.83
"1/18/09 13:00",0,0,0,0,0,2.95,60.5,264.90
"1/18/09 14:00",0,0,0,0,0,3.25,43.5,247.51
"1/18/09 15:00",0,0,0,0,0,2.85,17.5,240.01
"1/18/09 16:00",0,0,0,0,0,2.7,8,249.37
"1/18/09 17:00",0,0,0,0,0,2.65,1,278.82
"1/18/09 18:00",0,0,0,0,0,2.5,0,285.88
"1/18/09 19:00",0,0,0,0,0,2.55,0,287.25
"1/18/09 20:00",0,0,0,0,0,2.8,0,273.66
"1/18/09 21:00",0,0,0,0,0,2.7,0,242.05
"1/18/09 22:00",0,0,0,0,0,2.5,0,214.08
"1/18/09 23:00",0,0,0,0,0,2.45,0,176.28
"1/19/09 0:00",0,0,0,0,0,2.4,0,148.81
"1/19/09 1:00",0,0,0,0,0,2.35,0,135.01
